time,open,high,low,close,volume,spread,tick_volume,real_volume
2023-10-30 02:30:00,1.21107,1.21135,1.21102,1.21131,360.00000,0,,
2023-10-30 02:45:00,1.21134,1.21148,1.21127,1.21129,195.00000,0,,
2023-10-30 03:00:00,1.21130,1.21130,1.21078,1.21092,520.00000,0,,
2023-10-30 03:15:00,1.21092,1.21102,1.21065,1.21072,331.00000,0,,
2023-10-30 03:30:00,1.21072,1.21116,1.21072,1.21116,321.00000,0,,
2023-10-30 03:45:00,1.21112,1.21122,1.21087,1.21105,346.00000,0,,
2023-10-30 04:00:00,1.21104,1.21118,1.21092,1.21096,589.00000,0,,
2023-10-30 04:15:00,1.21098,1.21106,1.21068,1.21078,505.00000,0,,
2023-10-30 04:30:00,1.21078,1.21122,1.21078,1.21115,492.00000,0,,
2023-10-30 04:45:00,1.21116,1.21136,1.21097,1.21134,501.00000,0,,
2023-10-30 05:00:00,1.21132,1.21166,1.21113,1.21120,546.00000,0,,
2023-10-30 05:15:00,1.21119,1.21148,1.21110,1.21134,347.00000,0,,
2023-10-30 05:30:00,1.21134,1.21142,1.21114,1.21126,339.00000,0,,
2023-10-30 05:45:00,1.21126,1.21142,1.21121,1.21132,161.00000,0,,
2023-10-30 06:00:00,1.21136,1.21157,1.21132,1.21146,250.00000,0,,
2023-10-30 06:15:00,1.21146,1.21187,1.21142,1.21180,257.00000,0,,
2023-10-30 06:30:00,1.21176,1.21198,1.21174,1.21196,258.00000,0,,
2023-10-30 06:45:00,1.21196,1.21218,1.21194,1.21206,179.00000,0,,
2023-10-30 07:00:00,1.21206,1.21218,1.21186,1.21192,188.00000,0,,
2023-10-30 07:15:00,1.21192,1.21204,1.21182,1.21186,250.00000,0,,
2023-10-30 07:30:00,1.21184,1.21206,1.21162,1.21204,260.00000,0,,
2023-10-30 07:45:00,1.21206,1.21206,1.21160,1.21163,283.00000,0,,
2023-10-30 08:00:00,1.21162,1.21164,1.21123,1.21125,307.00000,0,,
2023-10-30 08:15:00,1.21129,1.21156,1.21126,1.21139,277.00000,0,,
2023-10-30 08:30:00,1.21140,1.21152,1.21130,1.21145,229.00000,0,,
2023-10-30 08:45:00,1.21145,1.21151,1.21126,1.21140,305.00000,0,,
2023-10-30 09:00:00,1.21142,1.21190,1.21136,1.21184,225.00000,0,,
2023-10-30 09:15:00,1.21184,1.21233,1.21180,1.21229,273.00000,0,,
2023-10-30 09:30:00,1.21227,1.21276,1.21204,1.21265,416.00000,0,,
